Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
75th-birthday-floral-clock,75th Birthday Floral Clock,"<p>Bring home this thoughtful 75th Birthday Floral Clock and make your beloved elders feel all loved and appreciated. This personalised clock has a stunning vibe that goes with the theme of every place. To increase the sweetness of the occasion, you can add a cake along. Your elders will surely appreciate your choice of gift that will uplift the spirits of their Birthday.</p>
<p><br><span>Product Contains:</span><br><span>- One Printed Heart Shape Clock for 75th Birthday</span></p>",My Gifts Tree,Home & Garden > Decor > Clocks > Wall Clocks,"","",true,Title,Default Title,,,,,MGT20243039,0.0,,deny,manual,500.00,750.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1632753176148-600x600.jpg?v=1714300977,1,"",false,,,,,,,,true,,,,,,,kg,,,true,,,true,,,active
65th-birthday-bliss-clock,65th Birthday Bliss Clock,"<div class=""pp-description"">
<p>Drool your loved ones with this 65th Birthday Bliss Clock and adorn it with their Photo on it for your kin and friend. What are you waiting for? Order this amazing clock for making your beloved ones extremely happy on this holistic day.</p>
<br>Product Contains:<br>- One Square Shape Personalised Clock for 65th Birthday</div>
<div class=""option form-group"">
<div class=""pp-image-box"" id=""imgll""></div>
</div>",My Gifts Tree,Home & Garden > Decor,"","",true,Title,Default Title,,,,,MGT20243038,0.0,,deny,manual,500.00,749.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1632808875159-600x600.jpg?v=1714300341,1,"",false,,,,,,,,true,,,,,,,kg,,,true,,,true,,,active
best-family-table-clock,Best Family Table Clock,"<p>Place your orders for this fabulous customized clock right away and bring glory to their face immediately. The theme is brilliant, and it is easy to carry and use daily.</p>
<p><br><span>Product Contains:</span><br><span>- One Personalised Square Shape Clock for Best Family</span></p>",My Gifts Tree,Home & Garden > Decor > Clocks,"","",true,Title,Default Title,,,,,MGT20243037,0.0,,deny,manual,500.00,700.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1632822293119-600x600.jpg?v=1714300106,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
5th-anniversary-romance-clock,5th Anniversary Romance Clock,"<p>Celebrate the sweet bond between you and your partner with this 5th Anniversary Romance Clock. A gorgeous gesture of love that looks pure and fantastic.</p>
<p><br><span>Product Contains:</span><br><span>- One Heart Shape Personalised Clock for 5th Anniversary</span></p>",My Gifts Tree,Home & Garden,"","",true,Title,Default Title,,,,,MGT20243036,0.0,,deny,manual,500.00,750.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/163282774480-600x600.jpg?v=1714299937,1,"",false,,,,,,,,true,,,,,,,kg,,,true,,,true,,,active
5th-anniversary-bliss-clock,5th Anniversary Bliss Clock,"<div class=""pp-description"">
<p>Celebrate the sweet bond between you and your partner with this 5th Anniversary Romance Clock. A gorgeous gesture of love that looks pure and fantastic.</p>
<br>Product Contains:<br>- One Heart Shape  Clock for 5th Anniversary</div>",My Gifts Tree,Arts & Entertainment > Party & Celebration > Gift Giving,"","",true,Title,Default Title,,,,,MGT20243035,0.0,,deny,manual,500.00,750.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/163282882284-600x600.jpg?v=1714299776,1,"",false,,,,,,,,true,,,,,,,kg,,,true,,,true,,,active
magical-10th-anniversary-clock,Magical 10th Anniversary Clock,"<div class=""pp-description"">
<p>Your partner is your best friend, and this is a significant gift to make your lifetime memories cheerful. Get Memories attached to this Magical 10th Anniversary Clock as a gesture of love and make this day memorable for your better half.</p>
<br>Product Contains:<br>- One Square Shape Printed Clock for 10th Anniversary</div>",My Gifts Tree,,"","",true,Title,Default Title,,,,,MGT20243034,0.0,,deny,manual,500.00,650.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/163283340696-600x600.jpg?v=1714299595,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
cheers-to-40th-birthday-clock,Cheers to 40th Birthday Clock,"<div class=""pp-description"">
<p>he beautiful Cheers to 40th Birthday Clock is made with great care and exquisite thought for your loved ones to leave them awe-struck. The beautiful print of the Photo accompanying this impressive clock will fill their heart with joy. Still, waiting? Tap the buy now for this clock and express your endearment towards them now.</p>
<br>Product Contains:<br>- One Square Shape Printed Clock for 40th Birthday</div>",My Gifts Tree,,"","",true,Title,Default Title,,,,,MGT20243033,0.0,,deny,manual,500.00,700.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1632899068170-600x600.jpg?v=1714299331,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
vibrant-25-years-clock,Vibrant 25 Years Clock,"<div class=""pp-description"">
<p>If you are eyeing startling and notable clocks for your loved ones celebrating 25 years of wedding, then you should look at this beautiful Vibrant 25 Years Clock. Mark your excellence with this wonderful choice and order a special gift that contains indefinite joy and cheerfulness. Let their cute smile pop up while receiving this clock on their 25 anniversary. Buy now!</p>
<br>Product Contains:<br>One Round Shape Personalised Clock for 25th Anniversary</div>
<div class=""option form-group"">
<div class=""pp-image-box"" id=""imgll""></div>
</div>",My Gifts Tree,,"","",true,Title,Default Title,,,,,MGT20243031,0.0,,deny,manual,500.00,750.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1632910773176-600x600.jpg?v=1714290113,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
retirement-celebration-clock,Retirement Celebration Clock,"<p>Order this Beautiful Printed Table Clock for the celebration of Retirement of your loved ones now from MyFlowerTree</p>
<p><br><span>Product Contains:</span><br><span>- One Round Shape Printed Clock for the Retirement</span></p>",My Gifts Tree,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping,"","",true,Title,Default Title,,,,,MGT20243024,0.0,,deny,manual,500.00,700.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1632913451167-600x600.jpg?v=1714289897,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
a-time-piece-with-mom-quotes,A Time Piece with Mom Quotes,"<p>For all days in a year, your love and affection for mom will never change. To denote your affection for her all the time with classic-quotes printed wall clock as the sounds induces her to feel your emotions.</p>
<p><br><span>Product Contains:</span><br><span>- Mom Theme Printed Round Shape Table Clock</span></p>",My Gifts Tree,Home & Garden > Decor > Clocks > Wall Clocks,"","",true,Title,Default Title,,,,,MGT20242035,0.0,,deny,manual,550.00,750.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/16511404558-600x600.jpg?v=1714289397,1,"",false,,,,,,,,true,,,,,,,kg,,,true,,,true,,,active
personalised-clock-for-dad,Personalised Clock for Dad,"<p>With the insane amount of work your daddy does, he needs to manage his time. So, gift him this cute Personalised Clock for Dad. This Cute-looking clock reveals time and love for your Dad at the same time. So, order it now and impress your father Today.</p>
<p><br><span>Product Contains:</span><br><span>- One Square Shape Personalised Clock for Dad</span></p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,MGT20202624,0.0,,deny,manual,560.00,850.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/162323701711-600x600.jpg?v=1714288575,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
round-trendy-clock-for-mom,Round Trendy Clock for Mom,"<p>Classic round shape clock with customization options to make your mom shock and to witness smile in her face. grabbing something unique is way better idea to make them understand the madness of your love</p>
<p><br><span>Product Contains:</span><br><span>- One Personalised Round Shape Clock for Mother</span></p>",My Gifts Tree,Home & Garden > Decor > Clocks > Wall Clocks,"","",true,Title,Default Title,,,,,MGT20242020,0.0,,deny,manual,550.00,750.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/16814986911-600x600_1.jpg?v=1714288187,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
round-trendy-clock-for-mom,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/16814986911-600x600.jpg?v=1714288202,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
hearty-time-clock,Hearty Time Clock,"<p>Time is the precious thing to present your mom so pursue the heart shape clock. the alluring designs and customization option makes this a perfect gift as your mom always deserves the best.</p>
<p><br><span>Product Contains:</span><br><span>- One Personalised Heart Shape Clock for Mother</span></p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,MGT20242021,0.0,,deny,manual,550.00,750.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/16814989272-600x600.jpg?v=1714287095,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
love-jewel-hamper,Love Jewel Hamper,"<div class=""pp-description"">
<p>Illuminate your wrist with the celestial charm of our Starlight Sapphire earrings. Each sapphire, carefully selected for its deep, captivating hue, is set in a bed of sterling silver, forming a constellation of elegance. The earrings exudes a subtle yet enchanting glow, reminiscent of a star-studded night sky. Adorn your ears with this celestial-inspired masterpiece, and let the Starlight Sapphire earrings become a beacon of your unique style and sophistication.</p>
<br>Product Contains:<br>- Green Designer Earrings<br>- Personalised Round Table Clock<br>- Choko La French Biscuit 45% Milk Chocolate Bar</div>
<div class=""option form-group"">
<div class=""pp-image-box"" id=""imgll""></div>
</div>",My Gifts Tree,Apparel & Accessories,"","",true,Title,Default Title,,,,,MGT20242022,0.0,,deny,manual,1600.00,1950.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/170681706879-600x600.jpg?v=1714284968,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
love-jewel-hamper,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/17068177607-600x600.jpg?v=1714284976,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
my-precious-grandpa-photo-clock,My Precious Grandpa Photo Clock,"<div class=""pp-description"">
<p>Astonish Grandpa with the most awe-inspiring photo, Clock. Be it their Birthday or a particular day. You can fill it smoking- hot memories with this cushion. It is cute and comfy to carry- an elegant gift filled with so many perks.</p>
Product Contains:<br>- One Personalised Square Shape Photo Cushion for Grandpa</div>
<div class=""option form-group"">
<div class=""pp-image-box"" id=""imgll""></div>
</div>",My Gifts Tree,,"","",true,Title,Default Title,,,,,MGT20242023,0.0,,deny,manual,530.00,750.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/163094158523-600x600_1.jpg?v=1714284754,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
my-precious-grandpa-photo-clock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/163094158523-600x600.jpg?v=1714284759,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
appealing-grandma-personalised-clock,Appealing Grandma Personalised Clock,"<p>What can be a better way to remember your loved ones? Throughout the day! This Appealing Grandma Personalised Clock can be customised with your beautiful memories with your grandmother. It will show the artistry of love and the enactment of wonderful times you have spent together.</p>
<p><span>Product Contains:</span><br><span>- One Personalised Square Clock for Grandma</span></p>",My Gifts Tree,Home & Garden > Decor > Clocks,"","",true,Title,Default Title,,,,,MGT20242029,0.0,,deny,manual,490.00,690.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/163093467815-600x600.jpg?v=1714284179,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
rain-of-love-clock,Rain of Love Clock,<p><span>Order now this romantic and vibrant clock for Valentines Day. This Clock will embrace the decoration of your room and give you a cute reminder of Love time and again.</span><br><br><span>Product Contains:</span><br><span>- One Round Love Theme Clock</span></p>,My Gifts Tree,,"","",true,Title,Default Title,,,,,MGT20242625,0.0,,deny,manual,640.00,890.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1580194779Round-CLock-600x600_1.jpg?v=1714283698,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
rain-of-love-clock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1580194779Round-CLock-600x600.jpg?v=1714283710,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
personalized-round-table-clock,Personalized Round Table Clock,"<p>This personalized round shape table clock is spellbinding. It rests on the wooden stand that gives this clock much more attractive look. The hearts all around this clock makes it even much more desirable and you can gift it to anyone you admire most. Note: Upload a high-resolution picture for a better quality of this product.</p>
<h3><br></h3>
<p>Product Contains:</p>
<p>- One Personalised Round Shape Table Clock</p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,MGT20242628,0.0,,deny,manual,640.00,945.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/IMG_0136-600x600.jpg?v=1714283149,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
personalized-round-table-clock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/IMG_0136-600x600_21ac0612-105c-439d-a96b-8ccc8d38998d.jpg?v=1714283160,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
personalised-romantic-clock,Personalised Romantic Clock,"<div class=""pp-description"">Personalise your couple name on this Valentines Clock with MyFlowerTree and order it to get deliverd to the door step of your Beloved person.<br><br>Product Contains:<br>- One Square Shape Personalised Clock</div>
<div class=""option form-group"">
<div class=""pp-image-box"" id=""imgll""></div>
</div>",My Gifts Tree,,"","",true,Title,Default Title,,,,,MGT20242629,0.0,,deny,manual,590.00,850.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1580194905Square-Clock-600x600.jpg?v=1714239342,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
personalised-cute-couple-clock,Personalised Cute Couple Clock,"<p><span>Having a partner in life who loves you unconditionally, take cares of you and your family like no one else is a blessing you should forever celebrate. So, get this personalised clock and gift to your only one on any special occasion to make him or her feel loved. This red colour of this clock represents love, and it says it belongs to a cute couple in the town. </span></p>
<p>Product Contains:</p>
<p>- One Personalised Square Table Watch<br>- Size of Clock: 7 x 7 inches</p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,MGT20242429,0.0,,deny,manual,590.00,790.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1569676801IMG_8540-350x350.jpg?v=1714239099,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
love-beyond-time,Love beyond Time,"<p>The best gift one can give to their dear ones is Time. So why not gift this antique heart shaped personalized table clock to your special ones with his or her or even your together photograph. This is the most amazing gift that you can go with in any occasion. Note: Upload a high-resolution picture for a better quality of this product.</p>
<p><br></p>
<p>Product Contains:</p>
<p>- One Personalised Heart Shape Table Clock</p>",My Gifts Tree,Home & Garden > Decor > Clocks > Wall Clocks,"","",true,Title,Default Title,,,,,MGT20242525,0.0,,deny,manual,580.00,880.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/IMG_0125-600x600_1.jpg?v=1714238608,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
love-beyond-time,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/IMG_0125-600x600.jpg?v=1714238623,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
the-best-is-yet-to-come-clock,The Best is Yet to Come Clock,<p><span>The Best Is Yet To come Clock is a beautiful and motivational clock that inspires you to believe in destiny and God. It says wait for the best it will surely come soon. You can order this high-end product from MyFlowerTree at a reasonable cost with the best quality.</span><br><br><br><span>Product Contains:</span><br><span>- One Designer Quote Table Clock</span></p>,My Gifts Tree,Home & Garden > Decor > Clocks,"","",true,Title,Default Title,,,,,MGT20242828,0.0,,deny,manual,540.00,840.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/15790945284-600x600_1.jpg?v=1714238045,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
the-best-is-yet-to-come-clock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/files/15790945284-600x600.jpg?v=1714238064,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
xmas-clock,Xmas Clock,"<p>You can always spread and love on Christmas and sustain it for a lifetime with Personalised Round Shape Clock for Christmas! With a beautiful picture of your loved one, it will make sure that they are thinking of you when they lay their head on it.</p>
<p><br><br><span>Product Contains:</span><br><span>- One Personalised Name Round Shape Clock</span></p>",My Gifts Tree,Home & Garden > Decor > Clocks > Wall Clocks,"","",true,Title,Default Title,,,,,MGT20242727,0.0,,deny,manual,545.00,845.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/16084584871-600x600_1.jpg?v=1714237599,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
i-love-you-eternal-clock,I Love You Eternal Clock,"<p><span>Are You deeply in Love and want to stay together in every moment of life? Then, this is a perfect personalised clock for you gift it as a Valentines Day to your partner.</span><br><br><span>Product Contains:</span><br><span>- One Love Theme Heart Shape Personalised Clock</span></p>
<p> </p>",My Gifts Tree,,"","",true,Title,Default Title,,,,,MGT20242626,0.0,,deny,manual,549.00,849.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/files/1580194458Heart-Clock-600x600_1.jpg?v=1714231094,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
